ประเภทรถไฟ,เส้นทางต้นทาง,รหัสสถานีต้นทาง,สถานีต้นทาง,เส้นทางปลายทาง,รหัสสถานีปลายทาง,สถานีปลายทาง,ค่าโดยสารหน่วยบาท,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL19,ศูนย์วัฒนธรรมแห่งประเทศไทย,21 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL20,พระราม 9,19 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL21,เพชรบุรี,17 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL22,สุขุมวิท,17 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,17 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL24,คลองเตย,19 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL25,ลุมพินี,21 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL26,สีลม,24 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL27,สามย่าน,26 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL28,หัวลำโพง,28 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL29,วัดมังกร,31 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL30,สามยอด,33 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL31,สนามไชย,35 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL32,อิสรภาพ,38 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL01,ท่าพระ,40 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL33,บางไผ่,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL34,บางหว้า,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL35,เพชรเกษม 48,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL36,ภาษีเจริญ,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL37,บางแค,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL38,หลักสอง,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL09,บางโพ,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL08,บางอ้อ,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL07,บางพลัด,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL06,สิรินธร,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL05,บางยี่ขัน,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL04,บางขุนนนท์,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL03,ไฟฉาย,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL22,สุขุมวิท,สายสีน้ำเงิน,BL02,จรัญสนิทวงศ์ 13,42,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL11,บางซื่อ,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL12,กำแพงเพชร,40 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL13,สวนจตุจักร,38 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL14,พหลโยธิน,35 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL15,ลาดพร้าว,33 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL16,รัชดาภิเษก,31 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL17,สุทธิสาร,28 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL18,ห้วยขวาง,26 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL19,ศูนย์วัฒนธรรมแห่งประเทศไทย,24 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL20,พระราม 9,21 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL21,เพชรบุรี,19 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL22,สุขุมวิท,17 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,17 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL24,คลองเตย,17 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL25,ลุมพินี,19 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL26,สีลม,21 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL27,สามย่าน,24 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL28,หัวลำโพง,26 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL29,วัดมังกร,28 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL30,สามยอด,31 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL31,สนามไชย,33 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL32,อิสรภาพ,35 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL01,ท่าพระ,38 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL33,บางไผ่,40 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL34,บางหว้า,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL35,เพชรเกษม 48,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL36,ภาษีเจริญ,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL37,บางแค,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL38,หลักสอง,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL09,บางโพ,42 ,,
รถไฟฟ้า ,สายสีน้ำเงิน,BL23,ศูนย์การประชุมแห่งชาติสิริกิติ์,สายสีน้ำเงิน,BL08,บางอ้อ,42 ,,
